id,streaming_service,type,title,available_countries,listed_in,main_genre,release_year,imdb_rating,imdb_num_votes
e1606,Max,Movie,3 Seasons in Hell,,"Drama, Romance",Drama,2009,6.4,427
e1607,Max,Movie,Cimarron,,"Drama, Romance, Western",Drama,1960,6.4,3589
e1608,Max,Movie,Warm Springs,,"Biography, Drama",Biography,2005,7.4,3435
e1609,Max,Movie,Blue Valentine,,"Drama, Romance",Drama,2010,7.3,217496
e1610,Max,Movie,Indictment: The McMartin Trial,,"Drama, Thriller",Drama,1995,7.5,4561
e1611,Max,Movie,The Idiot Returns,,"Comedy, Drama, Romance",Comedy,1999,7.2,1112
e1612,Max,Movie,Son of the Pink Panther,,"Comedy, Crime",Comedy,1993,3.9,6189
e1613,Max,Movie,The Lost Patrol,,"Action, Adventure, Drama",Action,1934,6.8,3755
e1614,Max,Movie,Floating Weeds,,Drama,Drama,1959,7.9,9365
e1615,Max,Movie,Daisies,,Comedy,Comedy,1966,7.2,16425
e1616,Max,Movie,The Extra Man,,Comedy,Comedy,2010,5.8,5496
e1617,Max,Movie,The Man Next Door,,Thriller,Thriller,2009,7.1,3925
e1618,Max,Movie,Little Girl Blue,,Drama,Drama,2007,6.7,502
e1619,Max,Movie,An Angel of the Lord,,"Comedy, Family, Fantasy",Comedy,2005,6.8,992
e1620,Max,Movie,The Beales of Grey Gardens,,Documentary,Documentary,2006,7.2,1381
e1621,Max,Movie,Scooby-Doo! Curse of the Lake Monster,,"Adventure, Comedy, Family",Adventure,2010,4.8,5770
e1622,Max,Movie,Sawdust and Tinsel,,Drama,Drama,1953,7.4,7651
e1623,Max,Movie,Restless,,"Drama, Romance",Drama,2011,6.7,18578
e1624,Max,Movie,Independence Day: Resurgence,,"Action, Adventure, Sci-Fi",Action,2016,5.2,193900
e1625,Max,Movie,With a Friend Like Harry...,,"Comedy, Drama, Mystery",Comedy,2000,7.1,12173
e1626,Max,Movie,Daybreak,,"Action, Drama, Romance",Action,1993,5,1868
e1627,Max,Movie,Little White Lies,,"Comedy, Drama",Comedy,2010,7.1,27620
e1628,Max,Movie,Unknown,,"Action, Mystery, Thriller",Action,2011,6.8,272667
e1629,Max,Movie,Black Cat Run,,"Action, Mystery, Thriller",Action,1998,5.6,792
e1630,Max,Movie,The Rite,,"Drama, Horror, Mystery",Drama,2011,6,104170
e1631,Max,Movie,The Debt,,"Drama, Thriller",Drama,2010,6.8,72800
e1632,Max,Movie,Room for One More,,"Comedy, Drama, Family",Comedy,1952,7.2,3203
e1633,Max,Movie,The Big Shave,,"Drama, Horror, Short",Drama,1967,7,9278
e1634,Max,Movie,What's a Nice Girl Like You Doing in a Place Like This?,,"Comedy, Drama, Short",Comedy,1963,6.4,2822
e1635,Max,Movie,The Trial of Joan of Arc,,"Biography, Drama, History",Biography,1962,7.4,6248
e1636,Max,Movie,My Night at Maud's,,"Comedy, Drama, Romance",Comedy,1969,7.8,15269
e1637,Max,Movie,Panic,,"Comedy, Drama, Romance",Comedy,2008,5.9,496
e1638,Max,Movie,Hall Pass,,"Comedy, Romance",Comedy,2011,5.9,133312
e1639,Max,Movie,Iron Jawed Angels,,"Biography, Drama, History",Biography,2004,7.3,6596
e1640,Max,Movie,Dracula Untold,,"Action, Drama, Fantasy",Action,2014,6.2,215055
e1641,Max,Movie,Insidious,,"Horror, Mystery, Thriller",Horror,2010,6.8,351230
e1642,Max,Movie,Killer Elite,,"Action, Crime, Thriller",Action,2011,6.4,137694
e1643,Max,Movie,The Dark Knight Rises,,"Action, Drama, Thriller",Action,2012,8.4,1900213
e1644,Max,Movie,The Bourne Legacy,,"Action, Adventure, Thriller",Action,2012,6.6,321244
e1645,Max,Movie,Gravity,,"Drama, Sci-Fi, Thriller",Drama,2013,7.7,879099
e1646,Max,Movie,Dredd,,"Action, Crime, Sci-Fi",Action,2012,7.1,303369
e1647,Max,Movie,The Hobbit: An Unexpected Journey,,"Adventure, Fantasy",Adventure,2012,7.8,898896
e1649,Max,Movie,Goodrich,,"Comedy, Drama",Comedy,2024,6.3,4881
e1650,Max,Movie,Yacht Rock: A Dockumentary,,"Documentary, Music",Documentary,2024,7.6,1703
e1651,Max,Movie,Ordinary Angels,,"Biography, Drama",Biography,2024,7.4,15293
e1652,Max,Movie,The Apprentice,,"Biography, Drama, History",Biography,2024,7.1,49659
e1653,Max,Movie,Green Border,,Drama,Drama,2023,6.4,7085
e1654,Max,Movie,Janet Planet,,Drama,Drama,2023,6.2,3018
e1655,Max,Movie,The Boy and the Heron,,"Adventure, Animation, Drama",Adventure,2023,7.4,91946
e1656,Max,Movie,Flow,,"Adventure, Animation, Family",Adventure,2024,7.9,57450
e1657,Max,Movie,Poolman,,"Comedy, Mystery",Comedy,2023,4,2589
e1658,Max,Movie,Dìdi,,"Comedy, Drama",Comedy,2024,7.3,11983
e1659,Max,Movie,A Different Man,,"Comedy, Drama, Thriller",Comedy,2024,6.9,27087
e1660,Max,Movie,Joker: Folie à Deux,,"Drama, Musical, Thriller",Drama,2024,5.2,156300
e1661,Max,Movie,Beetlejuice Beetlejuice,,"Comedy, Fantasy, Horror",Comedy,2024,6.7,142994
e1662,Max,Movie,Transformers One,,"Action, Adventure, Animation",Action,2024,7.6,47273
e1663,Max,Movie,We Live in Time,,"Drama, Romance",Drama,2024,7,48044
e1664,Max,Movie,Woman of the Hour,,"Crime, Drama, Mystery",Crime,2023,6.6,59738
e1665,Max,Movie,Superman vs. The Elite,,"Action, Animation, Sci-Fi",Action,2012,7,15411
e1666,Max,Movie,Sing,,"Animation, Comedy, Family",Animation,2016,7.1,201348
e1667,Max,Movie,It Ends with Us,,"Drama, Romance",Drama,2024,6.4,81128
e1668,Max,Movie,Paterno,,"Biography, Crime, Drama",Biography,2018,6.5,7886
e1669,Max,Movie,Sinister,,"Horror, Mystery, Thriller",Horror,2012,6.8,296989
e1670,Max,Movie,Gatlopp,,"Comedy, Drama, Horror",Comedy,2022,5.9,1848
e1671,Max,Movie,Late Night with the Devil,,Horror,Horror,2023,7,120000
e1672,Max,Movie,Metalocalypse: Army of the Doomstar,,Animation,Animation,2023,6.4,1336
e1673,Max,Movie,Transformers: Age of Extinction,,"Action, Adventure, Sci-Fi",Action,2014,5.6,339481
e1674,Max,Movie,The Visit,,"Horror, Mystery, Thriller",Horror,2015,6.3,163086
e1675,Max,Movie,Dune: Part Two,,"Action, Adventure, Drama",Action,2024,8.5,611846
e1676,Max,Movie,Magic Mike,,"Comedy, Drama, Music",Comedy,2012,6.1,149886
e1677,Max,Movie,Venom: The Last Dance,,"Action, Adventure, Sci-Fi",Action,2024,6,106883
e1678,Max,Movie,Jack Reacher,,"Action, Thriller",Action,2012,7,377408
e1679,Max,Movie,AEW All in London,,Action,Action,2024,8.7,121
e1680,Max,Movie,Case départ,,Comedy,Comedy,2011,5.9,3428
e1681,Max,Movie,Take a Chance on Me,,"Comedy, Drama",Comedy,2023,6.2,417
e1682,Max,Movie,Sicario: Day of the Soldado,,"Action, Crime, Drama",Action,2018,7.1,177504
e1683,Max,Movie,The Monuments Men,,"Comedy, Drama, War",Comedy,2014,6.1,145274
e1684,Max,Movie,Pee Nak 2,,"Comedy, Horror",Comedy,2020,4.6,302
e1685,Max,Movie,La La Land,,"Comedy, Drama, Music",Comedy,2016,8,712741
e1686,Max,Movie,Bridget Jones's Baby,,"Comedy, Drama, Romance",Comedy,2016,6.4,87292
e1687,Max,Movie,Delirium,,"Horror, Thriller",Horror,2018,5.7,8903
e1688,Max,Movie,Doctor Sleep,,"Drama, Fantasy, Horror",Drama,2019,7.3,230304
e1689,Max,Movie,Silent Trees,,Documentary,Documentary,2024,7.1,111
e1690,Max,Movie,Murder on the Orient Express,,"Crime, Drama, Mystery",Crime,2017,6.5,309192
e1691,Max,Movie,The Founder,,"Biography, Drama",Biography,2016,7.2,190360
e1692,Max,Movie,Money Electric: The Bitcoin Mystery,,Documentary,Documentary,2024,6.9,4585
e1693,Max,Movie,Agent Toby Barks,,"Adventure, Comedy, Family",Adventure,2020,2.4,208
e1694,Max,Movie,Midway,,"Action, Drama, History",Action,2019,6.7,99720
e1695,Max,Movie,The Peasants,,"Animation, Drama, History",Animation,2023,7.6,7849
e1696,Max,Movie,The Post,,"Biography, Drama, History",Biography,2017,7.2,166879
e1697,Max,Movie,Blind Date Book Club,,"Comedy, Romance",Comedy,2024,6.6,1201
e1698,Max,Movie,Scoob!,,"Adventure, Animation, Comedy",Adventure,2020,5.6,31321
e1699,Max,Movie,Treasure Trackers,,"Adventure, Family",Adventure,2024,5.8,151
e1700,Max,Movie,Mystic Christmas,,Romance,Romance,2023,6.3,1206
e1701,Max,Movie,Listy do M. Pozegnania i powroty,,"Comedy, Romance",Comedy,2024,6,308
e1702,Max,Movie,Portrait of a Lady on Fire,,"Drama, Romance",Drama,2019,8.1,117632
e1703,Max,Movie,Joker,,"Crime, Drama, Thriller",Crime,2019,8.3,1593492
e1704,Max,Movie,Year of the Widow,,Drama,Drama,2024,6.4,72
e1705,Max,Movie,Asterix: The Secret of the Magic Potion,,"Adventure, Animation, Comedy",Adventure,2018,6.7,12018
e1706,Max,Movie,John Wick,,"Action, Crime, Thriller",Action,2014,7.5,773695
e1707,Max,Movie,Twisters,,"Action, Adventure, Thriller",Action,2024,6.5,159595
e1708,Max,Movie,Minuscule 2: Mandibles from Far Away,,"Adventure, Animation, Comedy",Adventure,2018,6.8,1883
e1709,Max,Movie,Impractical Jokers: The Movie,,Comedy,Comedy,2020,5.7,7522
e1710,Max,Movie,Birthright Outlaw,,"Drama, Western",Drama,2023,4.9,554
e1711,Max,Movie,Miss Sloane,,Drama,Drama,2016,7.5,85615
e1712,Max,Movie,Cuckoo,,"Horror, Mystery, Thriller",Horror,2024,5.7,25007
e1713,Max,Movie,Bones and All,,"Drama, Horror, Romance",Drama,2022,6.8,65950
e1715,Max,Movie,The Lighthouse,,"Drama, Fantasy, Horror",Drama,2019,7.4,279549
e1716,Max,Movie,Sonic the Hedgehog,,"Action, Adventure, Comedy",Action,2020,6.5,178370
e1717,Max,Movie,Spycies,,"Action, Animation, Comedy",Action,2020,5.5,1160
e1718,Max,Movie,Harry Potter 20th Anniversary: Return to Hogwarts,,"Documentary, Family",Documentary,2022,8,48612
e1719,Max,Movie,Caddo Lake,,"Drama, Mystery, Sci-Fi",Drama,2024,6.8,40280
e1720,Max,Movie,Once Upon a Time... in Hollywood,,"Comedy, Drama",Comedy,2019,7.6,897868
e1721,Max,Movie,A Difficult Year,,Comedy,Comedy,2023,6,2858
e1722,Max,Movie,IF,,"Animation, Comedy, Drama",Animation,2024,6.4,56626
e1723,Max,Movie,The Last Letter from Your Lover,,"Drama, Romance",Drama,2021,6.7,23939
e1724,Max,Movie,American Fiction,,"Comedy, Drama",Comedy,2023,7.5,109399
e1725,Max,Movie,The Dead Don't Die,,"Comedy, Fantasy, Horror",Comedy,2019,5.4,95671
e1726,Max,Movie,Hello Again - A Wedding a Day,,"Comedy, Fantasy, Romance",Comedy,2020,5.8,794
e1727,Max,Movie,Hellboy: The Crooked Man,,"Action, Horror, Mystery",Action,2024,4.5,12141
e1728,Max,Movie,Acid,,"Drama, Sci-Fi",Drama,2023,5.1,2618
e1729,Max,Movie,Hotel Sinestra,,Family,Family,2022,6.1,409
e1730,Max,Movie,Abigail,,"Horror, Thriller",Horror,2024,6.6,94017
e1731,Max,Movie,Lady Bird,,"Comedy, Drama",Comedy,2017,7.4,349294
e1732,Max,Movie,Knight of Cups,,"Drama, Fantasy, Romance",Drama,2015,5.6,30463
e1733,Max,Movie,Silver Haze,,Drama,Drama,2023,6.2,1008
e1734,Max,Movie,The Visitors,,"Documentary, Drama, Fantasy",Documentary,2022,7.3,67
e1735,Max,Movie,The Bikeriders,,"Crime, Drama",Crime,2023,6.6,65073
e1736,Max,Movie,Juror #2,,"Crime, Drama, Mystery",Crime,2024,7,91126
e1737,Max,Movie,Pacific Rim,,"Action, Adventure, Sci-Fi",Action,2013,6.9,543314
e1738,Max,Movie,I Don't Love You Anymore,,Drama,Drama,2023,6.1,94
e1739,Max,Movie,Prisoner's Daughter,,Drama,Drama,2022,6.4,3191
e1740,Max,Movie,Speak No Evil,,"Drama, Horror, Mystery",Drama,2022,6.6,56550
e1741,Max,Movie,Captain Underpants: The First Epic Movie,,"Action, Adventure, Animation",Action,2017,6.2,34269
e1742,Max,Movie,Lady Macbeth,,"Drama, Romance",Drama,2016,6.8,28596
e1743,Max,Movie,Black Art: In the Absence of Light,,Documentary,Documentary,2021,7.4,351
e1744,Max,Movie,Crimson Peak,,"Drama, Horror, Mystery",Drama,2015,6.5,162951
e1745,Max,Movie,Tenet,,"Action, Sci-Fi, Thriller",Action,2020,7.3,625100
e1746,Max,Movie,Trap,,"Crime, Horror, Mystery",Crime,2024,5.8,129535
e1747,Max,Movie,The Last Stop in Yuma County,,"Crime, Drama, Thriller",Crime,2023,6.9,17029
e1748,Max,Movie,Charakter: Athlete,,Documentary,Documentary,2024,5.9,19
e1749,Max,Movie,Louder: The Soundtrack of Change,,"Documentary, Music",Documentary,2024,6.4,114
e1750,Max,Movie,Back to Black,,"Biography, Drama, Music",Biography,2024,6.3,26060
e1751,Max,Movie,The Holdovers,,"Comedy, Drama",Comedy,2023,7.9,196333
e1752,Max,Movie,Poor Things,,"Comedy, Drama, Romance",Comedy,2023,7.8,334254
e1753,Max,Movie,Despicable Me 4,,"Adventure, Animation, Comedy",Adventure,2024,6.2,62085
e1754,Max,Movie,Past Lives,,"Drama, Romance",Drama,2023,7.8,148263
e1755,Max,Movie,Beauty and the Beast,,"Drama, Family, Fantasy",Drama,2014,6.4,23320
e1756,Max,Movie,Amour,,Drama,Drama,2012,7.9,107970
e1757,Max,Movie,Black Adam,,"Action, Adventure, Fantasy",Action,2022,6.2,288995
e1758,Max,Movie,Occupied City,,"Documentary, History, War",Documentary,2023,6.7,871
e1759,Max,Movie,I Saw the TV Glow,,"Drama, Horror",Drama,2024,5.8,34576
e1760,Max,Movie,This Is Christmas,,"Comedy, Drama, Romance",Comedy,2022,7,3779
e1761,Max,Movie,Babylon,,"Comedy, Drama, History",Comedy,2022,7.1,191271
e1762,Max,Movie,The Forge,,"Drama, Family",Drama,2024,6.7,4587
e1763,Max,Movie,Tarot,,Horror,Horror,2024,4.8,30788
e1764,Max,Movie,Sully,,"Biography, Drama",Biography,2016,7.4,309948
e1765,Max,Movie,Anyone But You,,"Comedy, Romance",Comedy,2023,6.1,140538
e1766,Max,Movie,Ghostbusters: Frozen Empire,,"Adventure, Comedy, Fantasy",Adventure,2024,6.1,92054
e1767,Max,Movie,Whiplash,,"Drama, Music",Drama,2014,8.5,1061145
e1768,Max,Movie,Spider-Man: No Way Home,,"Action, Adventure, Fantasy",Action,2021,8.2,939063
e1769,Max,Movie,The King's Man,,"Action, Adventure, Thriller",Action,2021,6.3,185216
e1770,Max,Movie,The Matrix Resurrections,,"Action, Sci-Fi",Action,2021,5.6,291583
e1771,Max,Movie,Mørkeland,,"Drama, Thriller",Drama,2024,6.2,896
e1772,Max,Movie,The Survivor,,"Biography, Drama, History",Biography,2021,6.7,6714
e1773,Max,Movie,Ice Age: Continental Drift,,"Adventure, Animation, Comedy",Adventure,2012,6.5,233343
e1774,Max,Movie,Ice Age: Collision Course,,"Adventure, Animation, Comedy",Adventure,2016,5.7,80073
e1775,Max,Movie,Super/Man: The Christopher Reeve Story,,"Biography, Documentary",Biography,2024,8,8687
e1776,Max,Movie,A Shaun the Sheep Movie: Farmageddon,,"Adventure, Animation, Comedy",Adventure,2019,6.8,16489
e1777,Max,Movie,The Lord of the Rings: The War of the Rohirrim,,"Action, Adventure, Animation",Action,2024,6.3,27516
e1778,Max,Movie,Shaun the Sheep Movie,,"Adventure, Animation, Comedy",Adventure,2015,7.3,44985
e1779,Max,Movie,The Killer,,"Action, Thriller",Action,2024,5.7,12226
e1780,Max,Movie,Elevation,,"Action, Sci-Fi, Thriller",Action,2024,5.6,19413
e1781,Max,Movie,Migration,,"Adventure, Animation, Comedy",Adventure,2023,6.6,39286
e1782,Max,Movie,The King Tide,,Thriller,Thriller,2023,6.5,3168
e1783,Max,Movie,Hell or High Water,,"Crime, Drama, Thriller",Crime,2016,7.6,263323
e1784,Max,Movie,In the Blind Spot,,"Drama, Mystery, Thriller",Drama,2023,6.6,403
e1785,Max,Movie,The Truth vs. Alex Jones,,"Biography, Crime, Documentary",Biography,2024,7.5,2959
e1786,Max,Movie,Happiness,,"Drama, Romance",Drama,1965,7.6,10367
e1787,Max,Movie,The Batman,,"Action, Crime, Drama",Action,2022,7.8,861980
e1788,Max,Movie,MaXXXine,,"Crime, Horror",Crime,2024,6.3,67311
e1789,Max,Movie,Memory,,Drama,Drama,2023,6.7,8726
e1790,Max,Movie,Creed,,"Action, Drama, Sport",Action,2015,7.6,319714
e1791,Max,Movie,Anatomy of a Fall,,"Crime, Drama, Thriller",Crime,2023,7.6,171422
e1792,Max,Movie,"As Above, So Below",,"Horror, Mystery, Thriller",Horror,2014,6.3,121327
e1793,Max,Movie,The Perks of Being a Wallflower,,Drama,Drama,2012,7.9,567583
e1794,Max,Movie,The Inseparables,,"Adventure, Animation, Family",Adventure,2023,5.8,665
e1795,Max,Movie,X,,"Thriller, Horror",Thriller,2024,,
e1796,Max,Movie,Pokémon: Detective Pikachu,,"Adventure, Comedy, Family",Adventure,2019,6.5,189787
e1797,Max,Movie,I.S.S.,,"Sci-Fi, Thriller",Sci-Fi,2023,5.3,12162
e1798,Max,Movie,Split,,"Horror, Thriller",Horror,2016,7.3,586498
e1799,Max,Movie,It Chapter Two,,"Drama, Fantasy, Horror",Drama,2019,6.5,321240
e1800,Max,Movie,Unhinged,,"Action, Thriller",Action,2020,6,82799
e1801,Max,Movie,The 355,,"Action, Thriller",Action,2022,5.6,40551
e1802,Max,Movie,Fireheart,,"Adventure, Animation, Comedy",Adventure,2022,6.2,3556
e1803,Max,Movie,The Addams Family 2,,"Adventure, Animation, Comedy",Adventure,2021,5.4,16539
e1804,Max,Movie,Coup de Chance,,"Comedy, Crime, Drama",Comedy,2023,6.4,9755
e1805,Max,Movie,Salem's Lot,,"Horror, Thriller",Horror,2024,5.6,32675
e1806,Max,Movie,Love Lies Bleeding,,"Action, Adventure, Crime",Action,2024,6.6,55561
e1807,Max,Movie,Heretic,,"Horror, Thriller",Horror,2024,7,118408
e1808,Max,Movie,Final Destination 5,,"Horror, Thriller",Horror,2011,5.9,130860
e1809,Max,Movie,The Present,,Comedy,Comedy,2024,5.5,847
e1810,Max,Movie,Terra Willy,,"Adventure, Animation, Comedy",Adventure,2019,6.6,2495
e1811,Max,Movie,The Wedding Year,,"Comedy, Romance",Comedy,2019,5.6,3763
e1812,Max,Movie,A Quiet Place,,"Drama, Horror, Sci-Fi",Drama,2018,7.5,624495
e1813,Max,Movie,A Quiet Place Part II,,"Drama, Horror, Sci-Fi",Drama,2020,7.2,300934
e1814,Max,Movie,Rampage,,"Action, Adventure, Sci-Fi",Action,2018,6.1,193008
e1815,Max,Movie,Argo,,"Biography, Drama, History",Biography,2012,7.7,650495
e1816,Max,Movie,Godzilla x Kong: The New Empire,,"Action, Adventure, Fantasy",Action,2024,6.1,119128
e1817,Max,Movie,Chappie,,"Action, Crime, Drama",Action,2015,6.8,276644
e1818,Max,Movie,The Cursed,,"Fantasy, Horror, Mystery",Fantasy,2021,6.2,19785
e1819,Max,Movie,Ready Player One,,"Action, Adventure, Sci-Fi",Action,2018,7.4,512514
e1820,Max,Movie,Criminal,,"Action, Sci-Fi, Thriller",Action,2016,6.3,72943
e1821,Max,Movie,Evil Dead Rise,,Horror,Horror,2023,6.5,153895
e1822,Max,Movie,The Gabby Petito Story,,Drama,Drama,2022,5.5,930
e1823,Max,Movie,The Conjuring,,"Horror, Mystery, Thriller",Horror,2013,7.5,580335
e1824,Max,Movie,The Bricklayer,,"Action, Thriller",Action,2023,5.2,12496
e1825,Max,Movie,The Greatest Showman,,"Biography, Drama, Musical",Biography,2017,7.5,328342
e1826,Max,Movie,Sleeping Dogs,,"Crime, Mystery, Thriller",Crime,2024,6.2,20863
e1827,Max,Movie,Mission: Impossible - Rogue Nation,,"Action, Adventure, Thriller",Action,2015,7.4,422929
e1828,Max,Movie,Mission: Impossible - Dead Reckoning Part One,,"Action, Adventure, Thriller",Action,2023,7.6,280957
e1829,Max,Movie,Too Old for Fairy Tales 2,,Family,Family,2024,4.8,387
e1830,Max,Movie,Miller's Girl,,"Comedy, Drama, Thriller",Comedy,2024,5.2,22703
e1831,Max,Movie,Red Right Hand,,"Action, Thriller",Action,2024,5.5,5747
e1832,Max,Movie,Johnny English Strikes Again,,"Action, Adventure, Comedy",Action,2018,6.2,86857
e1833,Max,Movie,R.I.P.D. 2: Rise of the Damned,,"Action, Adventure, Comedy",Action,2022,4.6,6143
e1834,Max,Movie,LEGO DC Super Hero Girls: Super-villain High,,"Action, Adventure, Animation",Action,2018,5.1,506
e1835,Max,Movie,The Powerpuff Girls Movie,,"Action, Adventure, Animation",Action,2002,6.5,11333
e1836,Max,Movie,Tom & Jerry,,"Adventure, Animation, Comedy",Adventure,2021,5.3,41403
e1837,Max,Movie,Host,,"Horror, Mystery",Horror,2020,6.5,44101
e1838,Max,Movie,The Menu,,"Comedy, Horror, Thriller",Comedy,2022,7.2,447010
e1839,Max,Movie,Teenage Mutant Ninja Turtles: Mutant Mayhem,,"Action, Adventure, Animation",Action,2023,7.2,72340
e1840,Max,Movie,Tokyo Twilight,,Drama,Drama,1957,8,5320
e1841,Max,Movie,Jojo Rabbit,,"Comedy, Drama, War",Comedy,2019,7.9,463350
e1842,Max,Movie,An Autumn Afternoon,,Drama,Drama,1962,8,11282
e1843,Max,Movie,Early Summer,,"Comedy, Drama, Romance",Comedy,1951,8,10092
e1844,Max,Movie,Totem,,Drama,Drama,2023,7,3695
e1845,Max,Movie,Boyhood,,Drama,Drama,2014,7.9,374419
e1846,Max,Movie,Puss in Boots: The Last Wish,,"Action, Adventure, Animation",Action,2022,7.8,199925
e1847,Max,Movie,Furiosa: A Mad Max Saga,,"Action, Adventure, Sci-Fi",Action,2024,7.5,279431
e1848,Max,Movie,World War Z,,"Action, Adventure, Horror",Action,2013,7,748447
e1849,Max,Movie,Sam Jay: Salute Me or Shoot Me,,Comedy,Comedy,2023,6.2,144
e1850,Max,Movie,A Quiet Place: Day One,,"Drama, Horror, Sci-Fi",Drama,2024,6.3,144875
e1851,Max,Movie,A Biltmore Christmas,,"Fantasy, Romance",Fantasy,2023,7.7,6026
e1852,Max,Movie,Roadrunner: A Film About Anthony Bourdain,,Documentary,Documentary,2021,7.7,10898
e1853,Max,Movie,Dear Rider: The Jake Burton Story,,"Documentary, Sport",Documentary,2021,7.7,354
e1854,Max,Movie,Bad Boys: Ride or Die,,"Action, Adventure, Comedy",Action,2024,6.5,97799
e1855,Max,Movie,Navalny,,"Biography, Documentary",Biography,2022,7.7,31435
e1856,Max,Movie,Fantastic Beasts: A Natural History,,Documentary,Documentary,2022,6.6,729
e1857,Max,Movie,The Bee Gees: How Can You Mend a Broken Heart,,"Biography, Documentary, Music",Biography,2020,8.1,5891
e1858,Max,Movie,Madagascar 3: Europe's Most Wanted,,"Adventure, Animation, Comedy",Adventure,2012,6.8,206473
e1859,Max,Movie,Sometimes I Think About Dying,,"Comedy, Drama, Romance",Comedy,2023,6.6,6306
e1860,Max,Movie,Baby Driver,,"Action, Crime, Drama",Action,2017,7.5,644963
e1861,Max,Movie,The Wolf of Wall Street,,"Biography, Comedy, Crime",Biography,2013,8.2,1668140
e1862,Max,Movie,Nope,,"Horror, Mystery, Sci-Fi",Horror,2022,6.8,295902
e1863,Max,Movie,Midnight in the Switchgrass,,"Crime, Mystery, Thriller",Crime,2021,4.6,11544
e1864,Max,Movie,Hellraiser,,"Horror, Mystery, Thriller",Horror,2022,5.9,52279
e1865,Max,Movie,The Swamp,,Documentary,Documentary,2020,6.6,786
e1866,Max,Movie,Babes,,Comedy,Comedy,2024,6.3,6125
e1867,Max,Movie,15 Minutes of Shame,,Documentary,Documentary,2021,6.8,1033
e1868,Max,Movie,Cash Out,,Action,Action,2024,4.8,2815
e1869,Max,Movie,Superman II: The Richard Donner Cut,,"Action, Adventure, Romance",Action,2006,7.6,19992
e1870,Max,Movie,Summer Camp,,Comedy,Comedy,2024,4.5,1471
e1871,Max,Movie,The WORD,,Drama,Drama,2022,5.9,97
e1872,Max,Movie,Winner,,"Adventure, Biography, Comedy",Adventure,2024,6.5,2261
e1873,Max,Movie,Finding the Way Home,,Documentary,Documentary,2019,7.4,89
e1874,Max,Movie,The Soul of America,,Documentary,Documentary,2020,7.3,558
